2;anti_air_building;2751.00;9.80;643.00;5.28;0
2;synthetic_refinery;2743.00;9.80;635.00;1.67;0
2;fuel_silo;2739.00;9.80;644.00;4.33;0
2;radar_station;2744.00;9.80;644.00;1.46;0
2;rocket_site;2735.00;9.80;636.00;2.27;0
2;nuclear_reactor;2750.00;9.80;639.00;0.11;0
3;arms_factory;2786.00;9.80;659.00;4.61;0
3;arms_factory;2781.00;9.80;641.00;5.82;0
3;arms_factory;2773.00;9.80;654.00;3.66;0
3;arms_factory;2784.00;9.80;686.00;5.22;0
3;arms_factory;2767.00;9.80;680.00;1.60;0
3;arms_factory;2755.00;9.80;690.00;5.72;0
3;industrial_complex;2749.00;9.80;660.00;2.10;0
3;industrial_complex;2765.00;9.80;677.00;3.66;0
3;industrial_complex;2755.00;9.80;662.00;0.04;0
3;industrial_complex;2763.00;9.80;658.00;4.17;0
3;industrial_complex;2784.00;9.80;647.00;5.38;0
3;industrial_complex;2765.00;9.80;700.00;2.11;0
3;air_base;2767.00;9.80;692.00;4.78;0
3;bunker;2749.00;9.80;680.00;1.16;0
3;bunker;2765.00;9.80;686.00;2.71;0
3;bunker;2778.00;9.80;645.00;0.55;0
3;bunker;2783.00;9.80;685.00;4.68;0
3;bunker;2777.00;9.80;668.00;5.89;0
3;bunker;2757.00;9.80;680.00;2.62;0
3;bunker;2771.00;9.80;652.00;5.28;0
3;bunker;2777.00;9.80;665.00;1.67;0
3;bunker;2767.00;9.80;656.00;4.33;0
3;bunker;2775.00;9.80;649.00;1.07;0
3;bunker;2759.00;9.80;655.00;2.27;0
3;bunker;2765.00;9.80;675.00;0.11;0
3;bunker;2778.00;9.80;695.00;2.78;0
3;bunker;2753.00;9.80;669.00;4.34;0
3;bunker;2750.00;9.80;661.00;2.17;0
3;bunker;2770.00;9.80;687.00;4.84;0
3;bunker;2749.00;9.80;689.00;0.12;0
3;bunker;2758.00;9.80;705.00;2.78;0
3;bunker;2757.00;9.80;713.00;0.62;0
3;bunker;2757.00;9.80;668.00;1.83;0
3;bunker;2767.00;9.80;700.00;4.85;0
3;bunker;2764.00;9.80;707.00;1.23;0
3;bunker;2785.00;9.80;668.00;5.35;0
3;bunker;2779.00;9.80;676.00;0.28;0
3;bunker;2750.00;9.80;715.00;3.29;0
3;bunker;2778.00;9.80;697.00;1.13;0
3;bunker;2785.00;9.80;655.00;2.34;0
3;anti_air_building;2778.00;9.80;668.00;0.18;0
3;anti_air_building;2774.00;9.80;676.00;1.74;0
3;anti_air_building;2749.00;9.80;672.00;4.40;0
3;synthetic_refinery;2753.00;9.80;705.00;0.79;0
3;fuel_silo;2758.00;9.80;655.00;4.91;0
3;radar_station;2765.00;9.80;679.00;0.77;0
3;rocket_site;2773.00;9.80;694.00;2.85;0
3;nuclear_reactor;2777.00;9.80;685.00;5.52;0
4;arms_factory;2760.00;9.80;595.00;3.66;0
4;arms_factory;2770.00;9.80;594.00;5.22;0
4;arms_factory;2784.00;9.80;609.00;1.60;0
4;arms_factory;2766.00;9.80;628.00;5.72;0
4;arms_factory;2755.00;9.80;616.00;2.10;0
4;arms_factory;2782.00;9.80;623.00;3.66;0
4;industrial_complex;2763.00;9.80;589.00;0.04;0
4;industrial_complex;2758.00;9.80;631.00;4.17;0
4;industrial_complex;2753.00;9.80;592.00;5.38;0
4;industrial_complex;2779.00;9.80;616.00;2.11;0
4;industrial_complex;2759.00;9.80;600.00;4.78;0
4;industrial_complex;2765.00;9.80;619.00;1.16;0
4;air_base;2773.00;9.80;630.00;2.71;0
4;bunker;2751.00;9.80;623.00;0.55;0
4;bunker;2765.00;9.80;604.00;4.68;0
4;bunker;2753.00;9.80;599.00;5.89;0
4;bunker;2786.00;9.80;631.00;2.62;0
4;bunker;2769.00;9.80;593.00;5.28;0
4;bunker;2772.00;9.80;631.00;1.67;0
4;bunker;2782.00;9.80;615.00;4.33;0
4;bunker;2753.00;9.80;576.00;1.07;0
4;bunker;2763.00;9.80;635.00;2.27;0
4;bunker;2758.00;9.80;578.00;0.11;0
4;bunker;2759.00;9.80;618.00;2.78;0
4;bunker;2762.00;9.80;585.00;4.34;0
4;bunker;2760.00;9.80;612.00;2.17;0
4;bunker;2782.00;9.80;620.00;4.84;0
4;bunker;2786.00;9.80;636.00;0.12;0
4;bunker;2746.00;9.80;616.00;2.78;0
4;bunker;2777.00;9.80;599.00;0.62;0
4;bunker;2760.00;9.80;600.00;1.83;0
4;bunker;2749.00;9.80;609.00;4.85;0
4;bunker;2744.00;9.80;603.00;1.23;0
4;bunker;2785.00;9.80;616.00;5.35;0
4;bunker;2740.00;9.80;589.00;0.28;0
4;bunker;2763.00;9.80;640.00;3.29;0
4;bunker;2780.00;9.80;600.00;1.13;0
4;bunker;2747.00;9.80;578.00;2.34;0
4;anti_air_building;2772.00;9.80;594.00;0.18;0
4;anti_air_building;2783.00;9.80;598.00;1.74;0
4;anti_air_building;2765.00;9.80;629.00;4.40;0
4;synthetic_refinery;2745.00;9.80;617.00;0.79;0
4;fuel_silo;2784.00;9.80;623.00;4.91;0
4;radar_station;2762.00;9.80;607.00;0.77;0
4;rocket_site;2760.00;9.80;631.00;2.85;0
4;nuclear_reactor;2755.00;9.80;592.00;5.52;0
5;arms_factory;2731.00;9.80;608.00;1.60;0
5;arms_factory;2679.00;9.80;588.00;5.72;0
5;arms_factory;2738.00;9.80;595.00;2.10;0
5;arms_factory;2694.00;9.80;584.00;3.66;0
5;arms_factory;2698.00;9.80;602.00;0.04;0
5;arms_factory;2715.00;9.80;568.00;4.17;0
5;industrial_complex;2711.00;9.80;591.00;5.38;0
5;industrial_complex;2693.00;9.80;619.00;2.11;0
5;industrial_complex;2672.00;9.80;584.00;4.78;0
5;industrial_complex;2727.00;9.80;607.00;1.16;0
5;industrial_complex;2673.00;9.80;586.00;2.71;0
5;industrial_complex;2734.00;9.80;591.00;0.55;0
5;air_base;2719.00;9.80;623.00;4.68;0
5;bunker;2695.00;9.80;607.00;5.89;0
5;bunker;2734.00;9.80;579.00;2.62;0
5;bunker;2732.00;9.80;614.00;5.28;0
5;bunker;2713.00;9.80;614.00;1.67;0
5;bunker;2686.00;9.80;644.00;4.33;0
5;bunker;2733.00;9.80;586.00;1.07;0
5;bunker;2696.00;9.80;623.00;2.27;0
5;bunker;2678.00;9.80;589.00;0.11;0
5;bunker;2708.00;9.80;582.00;2.78;0
5;bunker;2732.00;9.80;635.00;4.34;0
5;bunker;2691.00;9.80;577.00;2.17;0
5;bunker;2728.00;9.80;577.00;4.84;0
5;bunker;2690.00;9.80;626.00;0.12;0
5;bunker;2709.00;9.80;607.00;2.78;0
5;bunker;2717.00;9.80;597.00;0.62;0
5;bunker;2721.00;9.80;606.00;1.83;0
5;bunker;2708.00;9.80;623.00;4.85;0
5;bunker;2726.00;9.80;608.00;1.23;0
5;bunker;2686.00;9.80;633.00;5.35;0
5;bunker;2709.00;9.80;637.00;0.28;0
5;bunker;2674.00;9.80;582.00;3.29;0
5;bunker;2738.00;9.80;597.00;1.13;0
5;bunker;2730.00;9.80;572.00;2.34;0
5;bunker;2688.00;9.80;583.00;0.18;0
5;bunker;2689.00;9.80;589.00;1.74;0
5;bunker;2710.00;9.80;638.00;4.40;0
5;bunker;2731.00;9.80;625.00;0.79;0
5;bunker;2698.00;9.80;625.00;4.91;0
5;bunker;2692.00;9.80;596.00;5.01;0
5;bunker;2702.00;9.80;605.00;2.85;0
5;bunker;2689.00;9.80;585.00;5.52;0
5;bunker;2707.00;9.80;600.00;0.79;0
5;bunker;2707.00;9.80;617.00;4.91;0
5;bunker;2683.00;9.80;607.00;1.29;0
5;bunker;2685.00;9.80;617.00;5.42;0
5;bunker;2730.00;9.80;629.00;5.52;0
5;bunker;2726.00;9.80;625.00;3.36;0
5;bunker;2710.00;9.80;578.00;6.03;0
5;bunker;2708.00;9.80;593.00;2.41;0
5;bunker;2714.00;9.80;584.00;3.96;0
5;bunker;2738.00;9.80;609.00;1.81;0
5;bunker;2715.00;9.80;569.00;3.02;0
5;bunker;2699.00;9.80;569.00;0.85;0
5;bunker;2695.00;9.80;635.00;3.87;0
5;bunker;2716.00;9.80;637.00;5.08;0
5;bunker;2719.00;9.80;646.00;2.92;0
5;bunker;2697.00;9.80;617.00;4.48;0
5;bunker;2684.00;9.80;578.00;0.86;0
5;bunker;2723.00;9.80;568.00;3.52;0
5;bunker;2725.00;9.80;573.00;1.36;0
5;bunker;2703.00;9.80;587.00;2.92;0
5;anti_air_building;2705.00;9.80;572.00;5.59;0
5;anti_air_building;2715.00;9.80;631.00;1.97;0
5;anti_air_building;2726.00;9.80;638.00;6.09;0
5;synthetic_refinery;2719.00;9.80;615.00;1.37;0
5;fuel_silo;2691.00;9.80;577.00;4.03;0
5;radar_station;2705.00;9.80;607.00;1.15;0
5;rocket_site;2707.00;9.80;633.00;3.09;0
5;nuclear_reactor;2717.00;9.80;592.00;6.10;0
6;arms_factory;2709.00;9.80;665.00;2.10;0
6;arms_factory;2705.00;9.80;710.00;3.66;0
6;arms_factory;2743.00;9.80;681.00;0.04;0
6;arms_factory;2688.00;9.80;712.00;4.17;0
6;arms_factory;2741.00;9.80;672.00;5.38;0
6;arms_factory;2693.00;9.80;710.00;2.11;0
6;industrial_complex;2713.00;9.80;673.00;4.78;0
6;industrial_complex;2732.00;9.80;713.00;1.16;0
6;industrial_complex;2708.00;9.80;689.00;2.71;0
6;industrial_complex;2729.00;9.80;706.00;0.55;0
6;industrial_complex;2683.00;9.80;669.00;4.68;0
6;industrial_complex;2714.00;9.80;649.00;5.89;0
6;air_base;2695.00;9.80;686.00;2.62;0
6;bunker;2700.00;9.80;649.00;5.28;0
6;bunker;2727.00;9.80;660.00;1.67;0
6;bunker;2721.00;9.80;695.00;4.33;0
6;bunker;2684.00;9.80;713.00;1.07;0
6;bunker;2709.00;9.80;673.00;2.27;0
6;bunker;2717.00;9.80;692.00;0.11;0
6;bunker;2689.00;9.80;704.00;2.78;0
6;bunker;2741.00;9.80;677.00;4.34;0
6;bunker;2743.00;9.80;701.00;2.17;0
6;bunker;2730.00;9.80;672.00;4.84;0
6;bunker;2678.00;9.80;707.00;0.12;0
6;bunker;2682.00;9.80;698.00;2.78;0
6;bunker;2731.00;9.80;704.00;0.62;0
6;bunker;2745.00;9.80;703.00;1.83;0
6;bunker;2702.00;9.80;674.00;4.85;0
6;bunker;2699.00;9.80;661.00;1.23;0
6;bunker;2737.00;9.80;694.00;5.35;0
6;bunker;2717.00;9.80;700.00;0.28;0
6;bunker;2695.00;9.80;675.00;3.29;0
6;bunker;2707.00;9.80;678.00;1.13;0
6;bunker;2694.00;9.80;669.00;2.34;0
6;bunker;2737.00;9.80;659.00;0.18;0
6;bunker;2721.00;9.80;710.00;1.74;0
6;bunker;2726.00;9.80;687.00;4.40;0
6;bunker;2713.00;9.80;718.00;0.79;0
6;bunker;2684.00;9.80;669.00;4.91;0
6;bunker;2701.00;9.80;665.00;5.01;0
6;bunker;2690.00;9.80;714.00;2.85;0
6;bunker;2710.00;9.80;712.00;5.52;0
6;bunker;2698.00;9.80;680.00;0.79;0
6;bunker;2734.00;9.80;684.00;4.91;0
6;bunker;2710.00;9.80;720.00;1.29;0
6;bunker;2698.00;9.80;719.00;5.42;0
6;bunker;2691.00;9.80;697.00;5.52;0
6;bunker;2727.00;9.80;648.00;3.36;0
6;bunker;2737.00;9.80;677.00;6.03;0
6;bunker;2713.00;9.80;665.00;2.41;0
6;bunker;2730.00;9.80;715.00;3.96;0
6;bunker;2720.00;9.80;670.00;1.81;0
6;bunker;2714.00;9.80;646.00;3.02;0
6;bunker;2702.00;9.80;687.00;0.85;0
6;bunker;2724.00;9.80;660.00;3.87;0
6;bunker;2689.00;9.80;691.00;5.08;0
6;bunker;2728.00;9.80;702.00;2.92;0
6;bunker;2704.00;9.80;710.00;4.48;0
6;bunker;2696.00;9.80;653.00;0.86;0
6;bunker;2725.00;9.80;683.00;3.52;0
6;bunker;2720.00;9.80;718.00;1.36;0
6;bunker;2740.00;9.80;659.00;2.92;0
6;bunker;2683.00;9.80;687.00;5.59;0
6;bunker;2687.00;9.80;654.00;1.97;0
6;bunker;2702.00;9.80;704.00;6.09;0
6;bunker;2711.00;9.80;654.00;1.37;0
6;bunker;2686.00;9.80;680.00;4.03;0
6;bunker;2740.00;9.80;714.00;1.87;0
6;bunker;2733.00;9.80;720.00;3.09;0
6;bunker;2676.00;9.80;713.00;6.10;0
6;bunker;2721.00;9.80;721.00;2.48;0
6;anti_air_building;2724.00;9.80;687.00;5.15;0
6;anti_air_building;2714.00;9.80;670.00;0.42;0
6;anti_air_building;2732.00;9.80;699.00;4.54;0
6;synthetic_refinery;2708.00;9.80;717.00;5.76;0
6;fuel_silo;2719.00;9.80;701.00;3.59;0
6;radar_station;2712.00;9.80;682.00;0.28;0
6;rocket_site;2713.00;9.80;696.00;1.53;0
6;nuclear_reactor;2717.00;9.80;656.00;5.65;0
7;arms_factory;2667.00;9.80;671.00;0.04;0
7;arms_factory;2668.00;9.80;690.00;4.17;0
7;arms_factory;2667.00;9.80;643.00;5.38;0
7;arms_factory;2650.00;9.80;603.00;2.11;0
7;arms_factory;2678.00;9.80;627.00;4.78;0
7;arms_factory;2648.00;9.80;678.00;1.16;0
7;industrial_complex;2638.00;9.80;613.00;2.71;0
7;industrial_complex;2650.00;9.80;653.00;0.55;0
7;industrial_complex;2649.00;9.80;612.00;4.68;0
7;industrial_complex;2677.00;9.80;644.00;5.89;0
7;industrial_complex;2642.00;9.80;603.00;2.62;0
7;industrial_complex;2639.00;9.80;624.00;5.28;0
7;air_base;2669.00;9.80;677.00;1.67;0
7;bunker;2651.00;9.80;636.00;4.33;0
7;bunker;2674.00;9.80;612.00;1.07;0
7;bunker;2652.00;9.80;632.00;2.27;0
7;bunker;2672.00;9.80;658.00;0.11;0
7;bunker;2669.00;9.80;697.00;2.78;0
7;bunker;2661.00;9.80;596.00;4.34;0
7;bunker;2639.00;9.80;610.00;2.17;0
7;bunker;2677.00;9.80;617.00;4.84;0
7;bunker;2640.00;9.80;668.00;0.12;0
7;bunker;2674.00;9.80;684.00;2.78;0
7;bunker;2638.00;9.80;641.00;0.62;0
7;bunker;2673.00;9.80;633.00;1.83;0
7;bunker;2674.00;9.80;689.00;4.85;0
7;bunker;2661.00;9.80;651.00;1.23;0
7;bunker;2645.00;9.80;653.00;5.35;0
7;bunker;2660.00;9.80;695.00;0.28;0
7;bunker;2641.00;9.80;662.00;3.29;0
7;bunker;2654.00;9.80;646.00;1.13;0
7;bunker;2640.00;9.80;627.00;2.34;0
7;bunker;2668.00;9.80;597.00;0.18;0
7;bunker;2642.00;9.80;621.00;1.74;0
7;bunker;2654.00;9.80;656.00;4.40;0
7;bunker;2658.00;9.80;597.00;0.79;0
7;bunker;2665.00;9.80;628.00;4.91;0
7;bunker;2659.00;9.80;681.00;5.01;0
7;bunker;2673.00;9.80;624.00;2.85;0
7;bunker;2645.00;9.80;670.00;5.52;0
7;bunker;2671.00;9.80;704.00;0.79;0
7;bunker;2661.00;9.80;613.00;4.91;0
7;bunker;2639.00;9.80;639.00;1.29;0
7;bunker;2666.00;9.80;656.00;5.42;0
7;bunker;2652.00;9.80;610.00;5.52;0
7;bunker;2654.00;9.80;669.00;3.36;0
7;bunker;2678.00;9.80;662.00;6.03;0
7;bunker;2645.00;9.80;636.00;2.41;0
7;bunker;2657.00;9.80;615.00;3.96;0
7;bunker;2636.00;9.80;652.00;1.81;0
7;bunker;2677.00;9.80;650.00;3.02;0
7;bunker;2655.00;9.80;686.00;0.85;0
7;bunker;2647.00;9.80;676.00;3.87;0
7;bunker;2661.00;9.80;635.00;5.08;0
7;bunker;2675.00;9.80;671.00;2.92;0
7;bunker;2671.00;9.80;619.00;4.48;0
7;bunker;2668.00;9.80;650.00;0.86;0
7;bunker;2640.00;9.80;617.00;3.52;0
7;bunker;2636.00;9.80;603.00;1.36;0
7;bunker;2667.00;9.80;677.00;2.92;0
7;bunker;2636.00;9.80;675.00;5.59;0
7;bunker;2650.00;9.80;620.00;1.97;0
7;bunker;2662.00;9.80;674.00;6.09;0
7;bunker;2662.00;9.80;697.00;1.37;0
7;bunker;2670.00;9.80;669.00;4.03;0
7;bunker;2657.00;9.80;629.00;1.87;0
7;bunker;2666.00;9.80;588.00;3.09;0
7;bunker;2653.00;9.80;655.00;6.10;0
7;bunker;2667.00;9.80;643.00;2.48;0
7;bunker;2641.00;9.80;650.00;5.15;0
7;bunker;2654.00;9.80;689.00;0.42;0
7;bunker;2639.00;9.80;658.00;4.54;0
7;bunker;2680.00;9.80;646.00;5.76;0
7;bunker;2649.00;9.80;604.00;3.59;0
7;anti_air_building;2645.00;9.80;649.00;0.33;0
7;anti_air_building;2661.00;9.80;666.00;1.53;0
7;anti_air_building;2670.00;9.80;626.00;5.65;0
7;synthetic_refinery;2650.00;9.80;680.00;2.04;0
7;fuel_silo;2662.00;9.80;602.00;5.06;0
7;radar_station;2661.00;9.80;647.00;1.69;0
7;rocket_site;2673.00;9.80;701.00;4.10;0
7;nuclear_reactor;2662.00;9.80;637.00;0.48;0
8;arms_factory;2693.00;9.80;759.00;5.38;0
8;arms_factory;2688.00;9.80;754.00;2.11;0
8;arms_factory;2675.00;9.80;732.00;4.78;0
8;arms_factory;2696.00;9.80;723.00;1.16;0
8;arms_factory;2695.00;9.80;733.00;2.71;0
8;arms_factory;2684.00;9.80;732.00;0.55;0
8;industrial_complex;2680.00;9.80;738.00;4.68;0
8;industrial_complex;2687.00;9.80;742.00;5.89;0
8;industrial_complex;2693.00;9.80;739.00;2.62;0
8;industrial_complex;2687.00;9.80;753.00;5.28;0
8;industrial_complex;2700.00;9.80;750.00;1.67;0
8;industrial_complex;2675.00;9.80;748.00;4.33;0
8;air_base;2681.00;9.80;723.00;1.07;0
8;bunker;2694.00;9.80;762.00;2.27;0
8;bunker;2675.00;9.80;734.00;0.11;0
8;bunker;2693.00;9.80;730.00;2.78;0
8;bunker;2685.00;9.80;724.00;4.34;0
8;bunker;2702.00;9.80;725.00;2.17;0
8;bunker;2681.00;9.80;737.00;4.84;0
8;bunker;2699.00;9.80;727.00;0.12;0
8;bunker;2697.00;9.80;740.00;2.78;0
8;bunker;2689.00;9.80;751.00;0.62;0
8;bunker;2695.00;9.80;745.00;1.83;0
8;bunker;2702.00;9.80;751.00;4.85;0
8;bunker;2687.00;9.80;743.00;1.23;0
8;bunker;2680.00;9.80;760.00;5.35;0
8;bunker;2682.00;9.80;748.00;0.28;0
8;bunker;2687.00;9.80;767.00;3.29;0
8;bunker;2670.00;9.80;747.00;1.13;0
8;bunker;2678.00;9.80;718.00;2.34;0
8;anti_air_building;2703.00;9.80;744.00;0.18;0
8;anti_air_building;2695.00;9.80;753.00;1.74;0
8;anti_air_building;2678.00;9.80;750.00;4.40;0
8;synthetic_refinery;2685.00;9.80;753.00;0.79;0
8;fuel_silo;2691.00;9.80;765.00;4.91;0
8;radar_station;2690.00;9.80;744.00;0.77;0
8;rocket_site;2694.00;9.80;732.00;2.85;0
8;nuclear_reactor;2696.00;9.80;729.00;5.52;0
9;arms_factory;2659.00;9.80;754.00;4.78;0
9;arms_factory;2652.00;9.80;754.00;1.16;0
9;arms_factory;2640.00;9.80;759.00;2.71;0
9;arms_factory;2637.00;9.80;775.00;0.55;0
9;arms_factory;2643.00;9.80;779.00;4.68;0
9;arms_factory;2663.00;9.80;753.00;5.89;0
9;industrial_complex;2649.00;9.80;754.00;2.62;0
9;industrial_complex;2640.00;9.80;772.00;5.28;0
9;industrial_complex;2637.00;9.80;774.00;1.67;0
9;industrial_complex;2646.00;9.80;778.00;4.33;0
9;industrial_complex;2651.00;9.80;776.00;1.07;0
9;industrial_complex;2670.00;9.80;774.00;2.27;0
9;air_base;2646.00;9.80;771.00;0.11;0
9;bunker;2673.00;9.80;770.00;2.78;0
9;bunker;2651.00;9.80;770.00;4.34;0
9;bunker;2651.00;9.80;780.00;2.17;0
9;bunker;2644.00;9.80;757.00;4.84;0
9;bunker;2641.00;9.80;769.00;0.12;0
9;bunker;2655.00;9.80;750.00;2.78;0
9;bunker;2638.00;9.80;784.00;0.62;0
9;bunker;2671.00;9.80;752.00;1.83;0
9;bunker;2643.00;9.80;772.00;4.85;0
9;bunker;2638.00;9.80;750.00;1.23;0
9;bunker;2664.00;9.80;761.00;5.35;0
9;bunker;2659.00;9.80;780.00;0.28;0
9;bunker;2677.00;9.80;774.00;3.29;0
9;bunker;2659.00;9.80;752.00;1.13;0
9;bunker;2638.00;9.80;760.00;2.34;0
9;bunker;2670.00;9.80;768.00;0.18;0
9;bunker;2636.00;9.80;775.00;1.74;0
9;bunker;2654.00;9.80;781.00;4.40;0
9;anti_air_building;2672.00;9.80;769.00;0.79;0
9;anti_air_building;2656.00;9.80;765.00;4.91;0
9;anti_air_building;2649.00;9.80;775.00;5.01;0
9;synthetic_refinery;2659.00;9.80;758.00;2.85;0
9;fuel_silo;2660.00;9.80;767.00;5.52;0
9;radar_station;2658.00;9.80;767.00;2.95;0
9;rocket_site;2673.00;9.80;752.00;4.91;0
9;nuclear_reactor;2636.00;9.80;758.00;1.29;0
10;arms_factory;2685.00;9.80;543.00;2.71;0
10;arms_factory;2683.00;9.80;522.00;0.55;0
10;arms_factory;2697.00;9.80;536.00;4.68;0
10;arms_factory;2687.00;9.80;512.00;5.89;0
10;arms_factory;2679.00;9.80;534.00;2.62;0
10;arms_factory;2690.00;9.80;536.00;5.28;0
10;industrial_complex;2692.00;9.80;548.00;1.67;0
10;industrial_complex;2706.00;9.80;559.00;4.33;0
10;industrial_complex;2690.00;9.80;561.00;1.07;0
10;industrial_complex;2698.00;9.80;526.00;2.27;0
10;industrial_complex;2697.00;9.80;559.00;0.11;0
10;industrial_complex;2679.00;9.80;544.00;2.78;0
10;air_base;2679.00;9.80;559.00;4.34;0
10;bunker;2690.00;9.80;544.00;2.17;0
10;bunker;2691.00;9.80;546.00;4.84;0
10;bunker;2693.00;9.80;530.00;0.12;0
10;bunker;2683.00;9.80;515.00;2.78;0
10;bunker;2685.00;9.80;537.00;0.62;0
10;bunker;2684.00;9.80;537.00;1.83;0
10;bunker;2677.00;9.80;565.00;4.85;0
10;bunker;2685.00;9.80;552.00;1.23;0
10;bunker;2701.00;9.80;531.00;5.35;0
10;bunker;2694.00;9.80;535.00;0.28;0
10;bunker;2687.00;9.80;561.00;3.29;0
10;bunker;2704.00;9.80;549.00;1.13;0
10;bunker;2686.00;9.80;522.00;2.34;0
10;bunker;2696.00;9.80;560.00;0.18;0
10;bunker;2705.00;9.80;553.00;1.74;0
10;bunker;2681.00;9.80;572.00;4.40;0
10;bunker;2676.00;9.80;543.00;0.79;0
10;bunker;2691.00;9.80;515.00;4.91;0
10;bunker;2675.00;9.80;560.00;5.01;0
10;anti_air_building;2699.00;9.80;536.00;2.85;0
10;anti_air_building;2678.00;9.80;545.00;5.52;0
10;anti_air_building;2703.00;9.80;552.00;0.79;0
10;synthetic_refinery;2698.00;9.80;564.00;4.91;0
10;fuel_silo;2685.00;9.80;524.00;1.29;0
10;radar_station;2692.00;9.80;543.00;3.66;0
10;rocket_site;2679.00;9.80;540.00;5.52;0
10;nuclear_reactor;2679.00;9.80;551.00;3.36;0
11;arms_factory;2658.00;9.80;513.00;4.68;0
11;arms_factory;2657.00;9.80;517.00;5.89;0
11;arms_factory;2650.00;9.80;503.00;2.62;0
11;arms_factory;2648.00;9.80;524.00;5.28;0
11;arms_factory;2679.00;9.80;510.00;1.67;0
11;arms_factory;2636.00;9.80;497.00;4.33;0
11;industrial_complex;2660.00;9.80;519.00;1.07;0
11;industrial_complex;2644.00;9.80;506.00;2.27;0
11;industrial_complex;2644.00;9.80;509.00;0.11;0
11;industrial_complex;2680.00;9.80;513.00;2.78;0
11;industrial_complex;2649.00;9.80;497.00;4.34;0
11;industrial_complex;2642.00;9.80;499.00;2.17;0
11;air_base;2645.00;9.80;508.00;4.84;0
11;bunker;2648.00;9.80;511.00;0.12;0
11;bunker;2666.00;9.80;528.00;2.78;0
11;bunker;2672.00;9.80;505.00;0.62;0
11;bunker;2658.00;9.80;504.00;1.83;0
11;bunker;2665.00;9.80;515.00;4.85;0
11;bunker;2670.00;9.80;529.00;1.23;0
11;bunker;2647.00;9.80;529.00;5.35;0
11;bunker;2663.00;9.80;508.00;0.28;0
11;bunker;2641.00;9.80;506.00;3.29;0
11;bunker;2640.00;9.80;520.00;1.13;0
11;bunker;2647.00;9.80;519.00;2.34;0
11;bunker;2640.00;9.80;512.00;0.18;0
11;bunker;2639.00;9.80;520.00;1.74;0
11;bunker;2677.00;9.80;519.00;4.40;0
11;bunker;2656.00;9.80;515.00;0.79;0
11;bunker;2664.00;9.80;502.00;4.91;0
11;bunker;2670.00;9.80;533.00;5.01;0
11;bunker;2658.00;9.80;530.00;2.85;0
11;bunker;2641.00;9.80;496.00;5.52;0
11;bunker;2638.00;9.80;530.00;0.79;0
11;bunker;2647.00;9.80;497.00;4.91;0
11;bunker;2637.00;9.80;507.00;1.29;0
11;anti_air_building;2676.00;9.80;514.00;5.42;0
11;anti_air_building;2654.00;9.80;519.00;5.52;0
11;anti_air_building;2649.00;9.80;505.00;3.36;0
11;synthetic_refinery;2650.00;9.80;508.00;6.03;0
11;fuel_silo;2674.00;9.80;513.00;2.41;0
